invoice_id,user_id,plan_id,plan_amount,amount,user_amount,trans_id,location,discount,method,description,device_type,device_id,status,created_date,last_update,app_id,object_id,client
4477919,9157824,1452,50,50,0,1563371434-9157824,vn,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:18:CC:15,1,"2019-07-17 20:50:39","2019-07-17 20:50:39",APP001,,
4477915,12588032,1631,79,79,0,1563371380-12588032,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:13:87,1,"2019-07-17 20:49:40","2019-07-17 20:49:40",APP001,,
4477914,9606776,1631,79,79,0,1563371380-9606776,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:73:61,1,"2019-07-17 20:49:40","2019-07-17 20:49:40",APP001,,
4477911,9200661,1631,79,79,0,1563371357-9200661,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F9:D6,1,"2019-07-17 20:49:17","2019-07-17 20:49:17",APP001,,
4477904,2296491,1399,100,100,0,1563371045-2296491,othe,0,direct,"Gói Combo",smarttv-lg-nextgen,unknow,1,"2019-07-17 20:44:38","2019-07-17 20:44:38",APP001,,
4477899,10070542,1450,50,50,0,1563370867-10070542,othe,0,direct,"Gói HBO GO",ios,E76F2F99-0516-4607-8A22-1098E18510AD,1,"2019-07-17 20:43:04","2019-07-17 20:43:04",APP001,,
4477879,12634595,1394,100,100,0,1563370509-12634595,othe,0,direct,"Gói Combo",ios,C828411E-4043-495D-A0E0-71F70A1F1FFE,1,"2019-07-17 20:35:10","2019-07-17 20:35:10",APP001,,
4477868,12735844,1631,79,79,0,1563370406-12735844,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:7F:3A,1,"2019-07-17 20:33:26","2019-07-17 20:33:26",APP001,,
4477861,2140297,1218,79,79,0,1563370203-2140297,othe,0,direct,"Gói HBO GO",android,c84a92d93a356ede,1,"2019-07-17 20:30:51","2019-07-17 20:30:51",APP001,,
4477858,8811946,1234,79,79,0,1563370141-8811946,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-17 20:29:02","2019-07-17 20:29:02",APP001,,
4477850,12735612,1631,79,79,0,1563369789-12735612,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:4A:FE,1,"2019-07-17 20:23:09","2019-07-17 20:23:09",APP001,,
4477849,11513370,1484,230,0,0,1563369721-11513370,vn,0,giftcode,"Giftcode Gói HBO GO 90 Ngày",smarttv-lg-nextgen,unknown,1,"2019-07-17 20:22:01","2019-07-17 20:22:01",APP001,,
4477845,3530491,1408,200,200,0,1563369565-3530491,othe,0,direct,"Gói Combo",ios,94AF2CB9-6EE0-4F9D-A79E-DDA2B3BE52C2,1,"2019-07-17 20:19:56","2019-07-17 20:19:56",APP001,,
4477844,613005,1218,79,79,0,1563369401-613005,othe,0,direct,"Gói HBO GO",android,28a7c26af7162224,1,"2019-07-17 20:17:48","2019-07-17 20:17:48",APP001,,
4477841,12714849,1631,79,79,0,1563369428-12714849,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:DB:CD,1,"2019-07-17 20:17:08","2019-07-17 20:17:08",APP001,,
4477833,1856658,1224,79,79,0,1563369261-1856658,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 20:15:10","2019-07-17 20:15:10",APP001,,
4477831,191700,1234,79,79,0,1563369285-191700,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-17 20:14:50","2019-07-17 20:14:50",APP001,,
4477826,8437285,1450,50,50,0,1563369195-8437285,othe,0,direct,"Gói HBO GO",ios,8F675FA7-9239-4191-A8E4-EA7BACCF6136,1,"2019-07-17 20:13:16","2019-07-17 20:13:16",APP001,,
4477825,3078121,1452,50,50,0,1563369167-3078121,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:18:3A:F0,1,"2019-07-17 20:13:13","2019-07-17 20:13:13",APP001,,
4477822,12566759,1454,50,50,0,1563369064-12566759,othe,0,direct,"Gói HBO GO",smarttv-sony-android,CC:98:8B:D7:31:FA,1,"2019-07-17 20:12:27","2019-07-17 20:12:27",APP001,,
4477820,12597218,1631,79,79,0,1563369140-12597218,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:E5:0C,1,"2019-07-17 20:12:20","2019-07-17 20:12:20",APP001,,
4477817,4643046,1478,230,230,0,1563369062-4643046,vn,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 20:11:09","2019-07-17 20:11:09",APP001,,
4477815,3570775,1217,79,79,0,1563368948-3570775,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-17 20:09:35","2019-07-17 20:09:35",APP001,,
4477813,271513,1472,230,230,0,1563368817-271513,othe,0,direct,"Gói HBO GO",android,08a43f8dbb501b1d,1,"2019-07-17 20:09:05","2019-07-17 20:09:05",APP001,,
4477811,12735280,1631,79,79,0,1563368896-12735280,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:FA:11,1,"2019-07-17 20:08:16","2019-07-17 20:08:16",APP001,,
4477805,12735138,1631,79,79,0,1563368782-12735138,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:76:5F,1,"2019-07-17 20:06:22","2019-07-17 20:06:22",APP001,,
4477795,5398368,1234,79,79,0,1563368498-5398368,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-17 20:01:44","2019-07-17 20:01:44",APP001,,
4477786,12735059,1631,79,79,0,1563368354-12735059,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:7B:C2,1,"2019-07-17 19:59:14","2019-07-17 19:59:14",APP001,,
4477785,12734803,1631,79,79,0,1563368353-12734803,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:83:24,1,"2019-07-17 19:59:13","2019-07-17 19:59:13",APP001,,
4477781,12734989,1631,79,79,0,1563368170-12734989,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:A3:C6,1,"2019-07-17 19:56:10","2019-07-17 19:56:10",APP001,,
4477779,9102310,1475,230,230,0,1563368064-9102310,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:15:BB:67,1,"2019-07-17 19:55:11","2019-07-17 19:55:11",APP001,,
4477778,11446638,1455,50,50,0,1563368096-11446638,vn,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 19:54:56","2019-07-17 19:54:56",APP001,,
4477776,4781130,1454,50,50,0,1563368008-4781130,othe,0,direct,"Gói HBO GO",smarttv-sony-android,04:5D:4B:D3:EB:BC,1,"2019-07-17 19:54:02","2019-07-17 19:54:02",APP001,,
4477773,12734944,1631,79,79,0,1563368006-12734944,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F9:7C,1,"2019-07-17 19:53:26","2019-07-17 19:53:26",APP001,,
4477770,12509887,1453,50,50,0,1563367785-12509887,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:CB:5F,1,"2019-07-17 19:52:31","2019-07-17 19:52:31",APP001,,
4477768,12734902,1631,79,79,0,1563367944-12734902,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:44:AE,1,"2019-07-17 19:52:24","2019-07-17 19:52:24",APP001,,
4477764,10452262,1223,79,79,0,1563367805-10452262,othe,0,direct,"Gói HBO GO",smarttv-sony-android,CC:98:8B:46:62:5F,1,"2019-07-17 19:50:33","2019-07-17 19:50:33",APP001,,
4477757,11282290,1234,79,79,0,1563367656-11282290,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-17 19:47:36","2019-07-17 19:47:36",APP001,,
4477755,4853263,1631,79,79,0,1563367653-4853263,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:4A:B2,1,"2019-07-17 19:47:33","2019-07-17 19:47:33",APP001,,
4477750,6905887,1631,79,79,0,1563367528-6905887,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:34:0A,1,"2019-07-17 19:45:28","2019-07-17 19:45:28",APP001,,
4477747,10506502,1631,79,79,0,1563367426-10506502,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:12:26,1,"2019-07-17 19:43:46","2019-07-17 19:43:46",APP001,,
4477744,12734686,1631,79,79,0,1563367316-12734686,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:BF:D5,1,"2019-07-17 19:41:56","2019-07-17 19:41:56",APP001,,
4477741,4022342,1234,79,79,0,1563367280-4022342,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-17 19:41:20","2019-07-17 19:41:20",APP001,,
4477739,12734682,1631,79,79,0,1563367224-12734682,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F7:85,1,"2019-07-17 19:40:24","2019-07-17 19:40:24",APP001,,
4477735,3566269,1631,79,79,0,1563367092-3566269,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:D3:CC,1,"2019-07-17 19:38:12","2019-07-17 19:38:12",APP001,,
4477727,11632735,1631,79,79,0,1563366946-11632735,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F3:8B,1,"2019-07-17 19:35:46","2019-07-17 19:35:46",APP001,,
4477726,12684487,302,19,19,0,1563366923-12684487,vn,0,direct,"Dị Nhân: Ngày Cũ Của Tương Lai",smarttv-ss-nextgen,unknow,1,"2019-07-17 19:35:29","2019-07-17 19:35:29",APP001,,
4477717,5966703,770,29,29,0,1563366719-5966703,othe,0,direct,"Quái Nhân Deadpool 2",smarttv-lg-nextgen,unknow,1,"2019-07-17 19:32:20","2019-07-17 19:32:20",APP001,,
4477716,8063225,1219,79,79,0,1563366701-8063225,othe,0,direct,"Gói HBO GO",ios,E2DB776A-7290-4AA4-8B56-503F5DBC204F,1,"2019-07-17 19:32:07","2019-07-17 19:32:07",APP001,,
4477714,4947202,1631,79,79,0,1563366719-4947202,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:FB:C1,1,"2019-07-17 19:31:59","2019-07-17 19:31:59",APP001,,
4477707,12734414,1631,79,79,0,1563366499-12734414,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:38:BF,1,"2019-07-17 19:28:19","2019-07-17 19:28:19",APP001,,
4477705,9968117,1631,79,79,0,1563366493-9968117,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:08:68,1,"2019-07-17 19:28:13","2019-07-17 19:28:13",APP001,,
4477697,12734390,1631,79,79,0,1563366391-12734390,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:D5:DA,1,"2019-07-17 19:26:31","2019-07-17 19:26:31",APP001,,
4477695,5420251,1454,50,50,0,1563366339-5420251,othe,0,direct,"Gói HBO GO",smarttv-sony-android,70:26:05:A0:F5:10,1,"2019-07-17 19:25:49","2019-07-17 19:25:49",APP001,,
4477681,12409455,163,19,19,0,1563365997-12409455,othe,0,direct,"Người Sói",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 19:20:25","2019-07-17 19:20:25",APP001,,
4477671,9035729,1631,79,79,0,1563365921-9035729,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:FF:93,1,"2019-07-17 19:18:41","2019-07-17 19:18:41",APP001,,
4477669,12734220,1631,79,79,0,1563365918-12734220,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:DB:20,1,"2019-07-17 19:18:38","2019-07-17 19:18:38",APP001,,
4477664,7567087,1631,79,79,0,1563365838-7567087,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:51:4B,1,"2019-07-17 19:17:18","2019-07-17 19:17:18",APP001,,
4477662,12734176,1631,79,79,0,1563365757-12734176,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F8:3A,1,"2019-07-17 19:15:57","2019-07-17 19:15:57",APP001,,
4477655,12734101,1631,79,79,0,1563365608-12734101,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:9B:FA,1,"2019-07-17 19:13:28","2019-07-17 19:13:28",APP001,,
4477653,12734121,1631,79,79,0,1563365597-12734121,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:80:BB,1,"2019-07-17 19:13:17","2019-07-17 19:13:17",APP001,,
4477651,12733514,1631,79,79,0,1563365564-12733514,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:CE:E7,1,"2019-07-17 19:12:44","2019-07-17 19:12:44",APP001,,
4477639,7049738,1631,79,79,0,1563365292-7049738,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:75:1F,1,"2019-07-17 19:08:12","2019-07-17 19:08:12",APP001,,
4477634,12169441,1631,79,79,0,1563365256-12169441,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:1C:E0,1,"2019-07-17 19:07:36","2019-07-17 19:07:36",APP001,,
4477632,12733917,1631,79,79,0,1563365244-12733917,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:9F:C3,1,"2019-07-17 19:07:24","2019-07-17 19:07:24",APP001,,
4477631,9659665,1454,50,50,0,1563365200-9659665,othe,0,direct,"Gói HBO GO",smarttv-sony-android,CC:98:8B:86:19:78,1,"2019-07-17 19:07:13","2019-07-17 19:07:13",APP001,,
4477625,10858603,1454,50,50,0,1563365000-10858603,othe,0,direct,"Gói HBO GO",smarttv-sony-android,70:26:05:EE:97:CD,1,"2019-07-17 19:05:57","2019-07-17 19:05:57",APP001,,
4477624,11091909,1454,50,50,0,1563365110-11091909,othe,0,direct,"Gói HBO GO",smarttv-sony-android,70:26:05:7C:94:1A,1,"2019-07-17 19:05:43","2019-07-17 19:05:43",APP001,,
4477617,4001197,152,19,19,0,1563364992-4001197,othe,0,direct,"Biển Quái Vật",smarttv-sony-android,CC:98:8B:6A:9C:33,1,"2019-07-17 19:03:35","2019-07-17 19:03:35",APP001,,
4477614,4829551,1484,230,0,0,1563364882-4829551,vn,0,giftcode,"Giftcode Gói HBO GO 90 Ngày",fplay-ottbox-2019,FC:D5:D9:22:5D:39,1,"2019-07-17 19:01:22","2019-07-17 19:01:22",APP001,,
4477607,12733739,1631,79,79,0,1563364693-12733739,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:EE:EE,1,"2019-07-17 18:58:14","2019-07-17 18:58:14",APP001,,
4477605,11792165,1631,79,79,0,1563364684-11792165,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:14:A6,1,"2019-07-17 18:58:04","2019-07-17 18:58:04",APP001,,
4477602,8724617,1398,100,100,0,1563364630-8724617,othe,0,direct,"Gói Combo",smarttv-sony-android,10:4F:A8:BA:90:29,1,"2019-07-17 18:57:44","2019-07-17 18:57:44",APP001,,
4477600,12732357,1631,79,79,0,1563364653-12732357,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:1C:49,1,"2019-07-17 18:57:33","2019-07-17 18:57:33",APP001,,
4477598,12733707,1631,79,79,0,1563364639-12733707,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:CA:49,1,"2019-07-17 18:57:19","2019-07-17 18:57:19",APP001,,
4477595,12733642,1631,79,79,0,1563364584-12733642,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:AA:38,1,"2019-07-17 18:56:24","2019-07-17 18:56:24",APP001,,
4477593,12733485,1631,79,79,0,1563364564-12733485,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:1D:55,1,"2019-07-17 18:56:04","2019-07-17 18:56:04",APP001,,
4477590,6477533,116,19,19,0,1563364403-6477533,othe,0,direct,"127 Giờ Sinh Tử",smarttv-sony-android,04:5D:4B:93:9C:08,1,"2019-07-17 18:54:43","2019-07-17 18:54:43",APP001,,
4477584,10647488,1397,100,100,0,1563364294-10647488,vn,0,direct,"Gói Combo",fplay-ottbox-2019,FC:D5:D9:26:1B:C6,1,"2019-07-17 18:51:39","2019-07-17 18:51:39",APP001,,
4477580,12733520,1234,79,79,0,1563364222-12733520,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-17 18:50:22","2019-07-17 18:50:22",APP001,,
4477574,12733522,1631,79,79,0,1563364183-12733522,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:57:19,1,"2019-07-17 18:49:43","2019-07-17 18:49:43",APP001,,
4477573,10647488,1397,100,100,0,1563364171-10647488,vn,0,direct,"Gói Combo",fplay-ottbox-2019,FC:D5:D9:26:1B:C6,1,"2019-07-17 18:49:37","2019-07-17 18:49:37",APP001,,
4477570,1785803,1631,79,79,0,1563364100-1785803,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:EB:E1,1,"2019-07-17 18:48:20","2019-07-17 18:48:20",APP001,,
4477568,2649581,1631,79,79,0,1563364011-2649581,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:14:31,1,"2019-07-17 18:46:51","2019-07-17 18:46:51",APP001,,
4477565,12733443,1631,79,79,0,1563363892-12733443,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:D9:E0,1,"2019-07-17 18:44:52","2019-07-17 18:44:52",APP001,,
4477562,2410381,1631,79,79,0,1563363847-2410381,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:33:E0,1,"2019-07-17 18:44:07","2019-07-17 18:44:07",APP001,,
4477556,12733401,1631,79,79,0,1563363729-12733401,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:90:0E,1,"2019-07-17 18:42:09","2019-07-17 18:42:09",APP001,,
4477554,4576176,1218,79,79,0,1563363695-4576176,othe,0,direct,"Gói HBO GO",android,40fb9f3b78bead96,1,"2019-07-17 18:41:44","2019-07-17 18:41:44",APP001,,
4477552,12453957,1631,79,79,0,1563363675-12453957,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:07:EE,1,"2019-07-17 18:41:15","2019-07-17 18:41:15",APP001,,
4477550,3233858,1631,79,79,0,1563363659-3233858,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:1F:85,1,"2019-07-17 18:40:59","2019-07-17 18:40:59",APP001,,
4477548,12732646,1631,79,79,0,1563363633-12732646,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:00:76,1,"2019-07-17 18:40:33","2019-07-17 18:40:33",APP001,,
4477538,12733232,1631,79,79,0,1563363478-12733232,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:2C:FB,1,"2019-07-17 18:37:58","2019-07-17 18:37:58",APP001,,
4477533,12733310,1631,79,79,0,1563363430-12733310,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:DC:4B,1,"2019-07-17 18:37:10","2019-07-17 18:37:10",APP001,,
4477528,12733259,1631,79,79,0,1563363378-12733259,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:46:95,1,"2019-07-17 18:36:18","2019-07-17 18:36:18",APP001,,
4477526,12732971,1631,79,79,0,1563363370-12732971,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:7C:A2,1,"2019-07-17 18:36:10","2019-07-17 18:36:10",APP001,,
4477524,12733021,1631,79,79,0,1563363340-12733021,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:AA:F6,1,"2019-07-17 18:35:40","2019-07-17 18:35:40",APP001,,
4477519,12733258,1631,79,79,0,1563363263-12733258,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:D1:11,1,"2019-07-17 18:34:23","2019-07-17 18:34:23",APP001,,
4477515,6373254,1631,79,79,0,1563363238-6373254,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F5:BA,1,"2019-07-17 18:33:58","2019-07-17 18:33:58",APP001,,
4477503,12722762,116,19,19,0,1563362855-12722762,othe,0,direct,"127 Giờ Sinh Tử",smarttv-sony-android,04:5D:4B:2B:1C:9D,1,"2019-07-17 18:28:14","2019-07-17 18:28:14",APP001,,
4477500,12733067,1631,79,79,0,1563362831-12733067,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:5F:B9,1,"2019-07-17 18:27:11","2019-07-17 18:27:11",APP001,,
4477493,12732467,1631,79,79,0,1563362782-12732467,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:1C:61,1,"2019-07-17 18:26:22","2019-07-17 18:26:22",APP001,,
4477491,12733110,1631,79,79,0,1563362761-12733110,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:8F:06,1,"2019-07-17 18:26:01","2019-07-17 18:26:01",APP001,,
4477488,11809558,1455,50,50,0,1563362637-11809558,vn,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 18:24:03","2019-07-17 18:24:03",APP001,,
4477487,3251958,1217,79,79,0,1563362513-3251958,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-17 18:22:31","2019-07-17 18:22:31",APP001,,
4477483,12732970,1631,79,79,0,1563362423-12732970,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:5F:93,1,"2019-07-17 18:20:23","2019-07-17 18:20:23",APP001,,
4477476,12732885,1631,79,79,0,1563362199-12732885,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:69:F2,1,"2019-07-17 18:16:39","2019-07-17 18:16:39",APP001,,
4477473,628909,1399,100,100,0,1563362052-628909,othe,0,direct,"Gói Combo",smarttv-ss-nextgen,unknow,1,"2019-07-17 18:14:41","2019-07-17 18:14:41",APP001,,
4477469,12732767,1631,79,79,0,1563362028-12732767,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:EF:DD,1,"2019-07-17 18:13:48","2019-07-17 18:13:48",APP001,,
4477468,11482151,1453,50,50,0,1563361942-11482151,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:64:9D,1,"2019-07-17 18:13:14","2019-07-17 18:13:14",APP001,,
4477465,12732789,1631,79,79,0,1563361962-12732789,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F8:14,1,"2019-07-17 18:12:42","2019-07-17 18:12:42",APP001,,
4477456,3133401,1631,79,79,0,1563361696-3133401,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:7B:ED,1,"2019-07-17 18:08:16","2019-07-17 18:08:16",APP001,,
4477446,1301304,1631,79,79,0,1563361553-1301304,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:4B:19,1,"2019-07-17 18:05:53","2019-07-17 18:05:53",APP001,,
4477442,3837666,1631,79,79,0,1563361517-3837666,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:8D:4A,1,"2019-07-17 18:05:17","2019-07-17 18:05:17",APP001,,
4477437,12732074,1631,79,79,0,1563361431-12732074,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:4A:2A,1,"2019-07-17 18:03:51","2019-07-17 18:03:51",APP001,,
4477429,9897153,1455,50,50,0,1563361212-9897153,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 18:00:41","2019-07-17 18:00:41",APP001,,
4477428,12732546,1631,79,79,0,1563361240-12732546,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F0:CE,1,"2019-07-17 18:00:40","2019-07-17 18:00:40",APP001,,
4477421,12732424,1631,79,79,0,1563361119-12732424,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F4:72,1,"2019-07-17 17:58:39","2019-07-17 17:58:39",APP001,,
4477419,3103513,1450,50,50,0,1563361006-3103513,othe,0,direct,"Gói HBO GO",ios,27CCB577-12D2-40CD-8F0A-189041F52C08,1,"2019-07-17 17:56:56","2019-07-17 17:56:56",APP001,,
4477415,12732432,1631,79,79,0,1563360988-12732432,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:8C:9B,1,"2019-07-17 17:56:28","2019-07-17 17:56:28",APP001,,
4477413,11286551,1631,79,79,0,1563360976-11286551,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:87:17,1,"2019-07-17 17:56:16","2019-07-17 17:56:16",APP001,,
4477402,12732074,1631,79,79,0,1563360710-12732074,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:6F:F1,1,"2019-07-17 17:51:50","2019-07-17 17:51:50",APP001,,
4477400,3027914,506,100,100,0,1563360664-3027914,vn,0,direct,"Gói Phim Đặc Sắc",smarttv-sony-android,70:26:05:85:25:D1,1,"2019-07-17 17:51:08","2019-07-17 17:51:08",APP001,,
4477394,4921119,1484,230,0,0,1563360354-4921119,vn,0,giftcode,"Giftcode Gói HBO GO 90 Ngày",fplay-ottbox-2019,FC:D5:D9:23:70:60,1,"2019-07-17 17:45:54","2019-07-17 17:45:54",APP001,,
4477384,3566269,1631,79,79,0,1563360274-3566269,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:C4:F5,1,"2019-07-17 17:44:34","2019-07-17 17:44:34",APP001,,
4477381,2428201,1452,50,50,0,1563360125-2428201,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:1B:A6:F0,1,"2019-07-17 17:42:24","2019-07-17 17:42:24",APP001,,
4477374,12731895,1631,79,79,0,1563359838-12731895,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:65:0E,1,"2019-07-17 17:37:18","2019-07-17 17:37:18",APP001,,
4477371,12732074,1631,79,79,0,1563359781-12732074,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:51:0E,1,"2019-07-17 17:36:21","2019-07-17 17:36:21",APP001,,
4477369,12710711,1448,50,50,0,1563359664-12710711,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-17 17:35:54","2019-07-17 17:35:54",APP001,,
4477367,12731905,1631,79,79,0,1563359643-12731905,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:DD:F4,1,"2019-07-17 17:34:03","2019-07-17 17:34:03",APP001,,
4477363,4858438,1449,50,50,0,1563359588-4858438,vn,0,direct,"Gói HBO GO",android,727ae35597aa6133,1,"2019-07-17 17:33:08","2019-07-17 17:33:08",APP001,,
4477360,12732006,1631,79,79,0,1563359544-12732006,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:4C:AB,1,"2019-07-17 17:32:24","2019-07-17 17:32:24",APP001,,
4477359,5243790,1489,460,460,0,1563359364-5243790,,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:1B:99:96,1,"2019-07-17 17:31:34","2019-07-17 17:31:34",APP001,,
